Algorithm,Reread,10K,100K,250K,1M,Average Time (ms)
Linear,True,0.41164624999510124,0.4116
Linear,False,0.21146958002645988,0.2115
Regex,True,0.5520945800526533,0.5521
Regex,False,0.45894499999121763,0.4589
Reverse,True,0.45592791997478344,0.4559
Reverse,False,0.4588741699990351,0.4589
Split,True,1.3342929099599132,1.3343
Split,False,1.3363424999988638,1.3363
Cached,True,0.0022625000565312803,0.0023
Cached,False,6.958005542401224e-05,0.0001
Startswith,True,0.40776666995952837,0.4078
Startswith,False,0.46246999998402316,0.4625
ListIndex,True,0.6170850000489736,0.6171
ListIndex,False,0.6785658399894601,0.6786
Endswith,True,0.5236449999938486,0.5236
Endswith,False,0.5413170799874933,0.5413
Linear,True,0.41164624999510124,0.22663874995487276,0.3191
Linear,False,0.21146958002645988,0.2331604200298898,0.2223
Regex,True,0.5520945800526533,0.4672191700228723,0.5097
Regex,False,0.45894499999121763,0.5008287500095321,0.4799
Reverse,True,0.45592791997478344,4.356972079986008,2.4064
Reverse,False,0.4588741699990351,4.671504579964676,2.5652
Split,True,1.3342929099599132,13.647832080023363,7.4911
Split,False,1.3363424999988638,13.102963749988703,7.2197
Cached,True,0.0022625000565312803,0.0001404200156684965,0.0012
Cached,False,6.958005542401224e-05,7.709000783506781e-05,0.0001
Startswith,True,0.40776666995952837,0.3901616599614499,0.3990
Startswith,False,0.46246999998402316,0.5271545800496824,0.4948
ListIndex,True,0.6170850000489736,6.560617909999564,3.5889
ListIndex,False,0.6785658399894601,6.169920000029379,3.4242
Endswith,True,0.5236449999938486,0.5267937500320841,0.5252
Endswith,False,0.5413170799874933,0.5255437500454718,0.5334
Linear,True,0.41164624999510124,0.22663874995487276,0.20725709000544157,0.2818
Linear,False,0.21146958002645988,0.2331604200298898,0.20760875006089918,0.2174
Regex,True,0.5520945800526533,0.4672191700228723,0.4893379099667072,0.5029
Regex,False,0.45894499999121763,0.5008287500095321,0.4597895899496507,0.4732
Reverse,True,0.45592791997478344,4.356972079986008,13.380296249961248,6.0644
Reverse,False,0.4588741699990351,4.671504579964676,14.19487040999229,6.4417
Split,True,1.3342929099599132,13.647832080023363,47.96319332999701,20.9818
Split,False,1.3363424999988638,13.102963749988703,41.39942499998142,18.6129
Cached,True,0.0022625000565312803,0.0001404200156684965,0.00011084004654549062,0.0008
Cached,False,6.958005542401224e-05,7.709000783506781e-05,9.625000529922545e-05,0.0001
Startswith,True,0.40776666995952837,0.3901616599614499,0.4721858399716439,0.4234
Startswith,False,0.46246999998402316,0.5271545800496824,0.4066945800150279,0.4654
ListIndex,True,0.6170850000489736,6.560617909999564,18.772332500011544,8.6500
ListIndex,False,0.6785658399894601,6.169920000029379,19.209614579958725,8.6860
Endswith,True,0.5236449999938486,0.5267937500320841,0.5339566700422438,0.5281
Endswith,False,0.5413170799874933,0.5255437500454718,0.5790025000169408,0.5486
Linear,True,0.41164624999510124,0.22663874995487276,0.20725709000544157,0.2234537500044098,0.2672
Linear,False,0.21146958002645988,0.2331604200298898,0.20760875006089918,0.2898908300267067,0.2355
Regex,True,0.5520945800526533,0.4672191700228723,0.4893379099667072,0.486659160014824,0.4988
Regex,False,0.45894499999121763,0.5008287500095321,0.4597895899496507,0.7956670800194843,0.5538
Reverse,True,0.45592791997478344,4.356972079986008,13.380296249961248,61.11081666997052,19.8260
Reverse,False,0.4588741699990351,4.671504579964676,14.19487040999229,52.13657959000557,17.8655
Split,True,1.3342929099599132,13.647832080023363,47.96319332999701,153.12323709003977,54.0171
Split,False,1.3363424999988638,13.102963749988703,41.39942499998142,146.52098500002467,50.5899
Cached,True,0.0022625000565312803,0.0001404200156684965,0.00011084004654549062,0.005189160001464188,0.0019
Cached,False,6.958005542401224e-05,7.709000783506781e-05,9.625000529922545e-05,8.458002412226051e-05,0.0001
Startswith,True,0.40776666995952837,0.3901616599614499,0.4721858399716439,0.5524383299780311,0.4556
Startswith,False,0.46246999998402316,0.5271545800496824,0.4066945800150279,0.3967445799935376,0.4483
ListIndex,True,0.6170850000489736,6.560617909999564,18.772332500011544,91.55657832998259,29.3767
ListIndex,False,0.6785658399894601,6.169920000029379,19.209614579958725,118.97954665997531,36.2594
Endswith,True,0.5236449999938486,0.5267937500320841,0.5339566700422438,0.8390395900642034,0.6059
Endswith,False,0.5413170799874933,0.5255437500454718,0.5790025000169408,0.9084400000574533,0.6386
